Ord_id,Prod_id,Ship_id,Cust_id,Sales,Discount,Order_Quantity,Product_Base_Margin,Customer_Name,Province,Region,Customer_Segment,Order_Date,Order_Priority,Product_Category,Product_Sub_Category,Order_ID,Ship_Mode,Ship_Date
4300,3,6001,1443,55735,0,46,0.04,DIANNA VITTORINI,YUKON,YUKON,CORPORATE,2012-02-05,LOW,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,40098,REGULAR AIR,2012-02-07
4300,6,6002,1443,49087,0,50,0.37,DIANNA VITTORINI,YUKON,YUKON,CORPORATE,2012-02-05,LOW,OFFICE SUPPLIES,PAPER,40098,REGULAR AIR,2012-02-09
4308,11,6012,1443,33738,0,19,0.76,DIANNA VITTORINI,YUKON,YUKON,CORPORATE,2010-03-18,NOT SPECIFIED,FURNITURE,TABLES,50118,DELIVERY TRUCK,2010-03-19
4329,4,6036,1443,41915625,0,38,0.58,DIANNA VITTORINI,YUKON,YUKON,CORPORATE,2009-05-25,NOT SPECIFIED,TECHNOLOGY,TELEPHONES AND COMMUNICATION,59072,REGULAR AIR,2009-05-27
4329,6,6035,1443,57689,0.08,22,0.39,DIANNA VITTORINI,YUKON,YUKON,CORPORATE,2009-05-25,NOT SPECIFIED,OFFICE SUPPLIES,PAPER,59072,REGULAR AIR,2009-05-26
4329,4,6036,1443,35666,0.06,2,0.81,DIANNA VITTORINI,YUKON,YUKON,CORPORATE,2009-05-25,NOT SPECIFIED,TECHNOLOGY,TELEPHONES AND COMMUNICATION,59072,REGULAR AIR,2009-05-27
4329,3,6034,1443,7894,0.03,12,0.36,DIANNA VITTORINI,YUKON,YUKON,CORPORATE,2009-05-25,NOT SPECIFIED,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,59072,EXPRESS AIR,2009-05-27
4311,1,6015,1444,81609,0.05,4,0.06,CINDY STEWART,YUKON,YUKON,CORPORATE,2012-03-31,HIGH,OFFICE SUPPLIES,STORAGE & ORGANIZATION,50978,REGULAR AIR,2012-04-02
4313,11,6018,1444,248985,0.06,11,0.77,CINDY STEWART,YUKON,YUKON,CORPORATE,2009-06-04,HIGH,FURNITURE,TABLES,52002,DELIVERY TRUCK,2009-06-05
4248,6,5932,1444,30881,0.01,48,0.39,CINDY STEWART,YUKON,YUKON,CORPORATE,2009-09-11,CRITICAL,OFFICE SUPPLIES,PAPER,12099,REGULAR AIR,2009-09-13
4248,12,5931,1444,1759,0.06,1,0.39,CINDY STEWART,YUKON,YUKON,CORPORATE,2009-09-11,CRITICAL,OFFICE SUPPLIES,LABELS,12099,EXPRESS AIR,2009-09-11
4251,6,5937,1444,142864,0.09,27,0.36,CINDY STEWART,YUKON,YUKON,CORPORATE,2012-08-30,HIGH,OFFICE SUPPLIES,PAPER,14439,REGULAR AIR,2012-08-31
4274,13,5965,1444,37653,0.03,24,0.55,CINDY STEWART,YUKON,YUKON,CORPORATE,2011-06-23,CRITICAL,OFFICE SUPPLIES,PENS & ART SUPPLIES,23943,REGULAR AIR,2011-06-25
4296,8,5994,1444,600435,0.05,20,0.48,CINDY STEWART,YUKON,YUKON,CORPORATE,2011-07-25,MEDIUM,TECHNOLOGY,COMPUTER PERIPHERALS,39111,REGULAR AIR,2011-07-27
4296,1,5993,1444,1824,0.09,1,0.55,CINDY STEWART,YUKON,YUKON,CORPORATE,2011-07-25,MEDIUM,OFFICE SUPPLIES,STORAGE & ORGANIZATION,39111,REGULAR AIR,2011-07-28
4302,1,6005,1445,54056,0.02,19,0.58,ED BRAXTON,YUKON,YUKON,HOME OFFICE,2012-02-18,CRITICAL,OFFICE SUPPLIES,STORAGE & ORGANIZATION,42115,REGULAR AIR,2012-02-19
4464,1,6219,1445,27977,0.07,8,0.57,ED BRAXTON,YUKON,YUKON,HOME OFFICE,2010-10-26,MEDIUM,OFFICE SUPPLIES,STORAGE & ORGANIZATION,14981,REGULAR AIR,2010-10-27
4464,11,6220,1445,15421,0.03,8,0.76,ED BRAXTON,YUKON,YUKON,HOME OFFICE,2010-10-26,MEDIUM,FURNITURE,TABLES,14981,DELIVERY TRUCK,2010-10-28
4500,17,6266,1445,242102,0.07,3,0.56,ED BRAXTON,YUKON,YUKON,HOME OFFICE,2012-11-04,HIGH,TECHNOLOGY,OFFICE MACHINES,19143,DELIVERY TRUCK,2012-11-05
4513,11,6283,1445,687855,0.03,26,0.61,ED BRAXTON,YUKON,YUKON,HOME OFFICE,2012-12-07,CRITICAL,FURNITURE,TABLES,20450,DELIVERY TRUCK,2012-12-10
4281,1,5975,1445,68747,0.01,32,0.78,ED BRAXTON,YUKON,YUKON,HOME OFFICE,2010-06-08,LOW,OFFICE SUPPLIES,STORAGE & ORGANIZATION,27969,DELIVERY TRUCK,2010-06-13
4295,13,5992,1445,24185,0.01,6,0.41,ED BRAXTON,YUKON,YUKON,HOME OFFICE,2011-12-31,MEDIUM,OFFICE SUPPLIES,PENS & ART SUPPLIES,37543,REGULAR AIR,2012-01-01
4297,4,5995,1445,627453,0.07,6,0.57,ED BRAXTON,YUKON,YUKON,HOME OFFICE,2010-11-13,NOT SPECIFIED,TECHNOLOGY,TELEPHONES AND COMMUNICATION,39139,REGULAR AIR,2010-11-13
4297,5,5997,1445,611838,0.09,31,0.59,ED BRAXTON,YUKON,YUKON,HOME OFFICE,2010-11-13,NOT SPECIFIED,FURNITURE,OFFICE FURNISHINGS,39139,REGULAR AIR,2010-11-15
4297,10,5996,1445,300088,0.01,50,0.61,ED BRAXTON,YUKON,YUKON,HOME OFFICE,2010-11-13,NOT SPECIFIED,FURNITURE,BOOKCASES,39139,DELIVERY TRUCK,2010-11-15
4302,8,6004,1445,67392,0.01,21,0.42,ED BRAXTON,YUKON,YUKON,HOME OFFICE,2012-02-18,CRITICAL,TECHNOLOGY,COMPUTER PERIPHERALS,42115,REGULAR AIR,2012-02-18
4250,17,5936,1445,43323,0.08,28,0.36,ED BRAXTON,YUKON,YUKON,HOME OFFICE,2012-07-08,HIGH,TECHNOLOGY,OFFICE MACHINES,13923,DELIVERY TRUCK,2012-07-10
4250,2,5934,1445,22009,0.04,39,0.06,ED BRAXTON,YUKON,YUKON,HOME OFFICE,2012-07-08,HIGH,OFFICE SUPPLIES,APPLIANCES,13923,REGULAR AIR,2012-07-10
4276,1,5967,1445,5552,0.06,8,0.08,ED BRAXTON,YUKON,YUKON,HOME OFFICE,2009-08-05,NOT SPECIFIED,OFFICE SUPPLIES,STORAGE & ORGANIZATION,25507,REGULAR AIR,2009-08-06
4278,4,5969,1445,28641005,0.03,50,0.55,ED BRAXTON,YUKON,YUKON,HOME OFFICE,2010-09-04,HIGH,TECHNOLOGY,TELEPHONES AND COMMUNICATION,25952,REGULAR AIR,2010-09-05
4281,10,5973,1445,567787,0.04,43,0.69,ED BRAXTON,YUKON,YUKON,HOME OFFICE,2010-06-08,LOW,FURNITURE,BOOKCASES,27969,DELIVERY TRUCK,2010-06-15
4281,8,5974,1445,73272,0.03,9,0.45,ED BRAXTON,YUKON,YUKON,HOME OFFICE,2010-06-08,LOW,TECHNOLOGY,COMPUTER PERIPHERALS,27969,REGULAR AIR,2010-06-12
4249,1,5933,1445,29901,0.09,38,0.59,ED BRAXTON,YUKON,YUKON,HOME OFFICE,2012-02-18,NOT SPECIFIED,OFFICE SUPPLIES,STORAGE & ORGANIZATION,12418,REGULAR AIR,2012-02-20
4250,6,5935,1445,122023,0,49,0.39,ED BRAXTON,YUKON,YUKON,HOME OFFICE,2012-07-08,HIGH,OFFICE SUPPLIES,PAPER,13923,REGULAR AIR,2012-07-09
4250,1,5936,1445,61528,0.04,27,0.72,ED BRAXTON,YUKON,YUKON,HOME OFFICE,2012-07-08,HIGH,OFFICE SUPPLIES,STORAGE & ORGANIZATION,13923,DELIVERY TRUCK,2012-07-10
4252,12,5938,1446,31263,0.01,40,0.38,QUINCY JONES,YUKON,YUKON,HOME OFFICE,2010-04-11,LOW,OFFICE SUPPLIES,LABELS,16643,REGULAR AIR,2010-04-15
4252,6,5938,1446,4414,0.06,46,0.39,QUINCY JONES,YUKON,YUKON,HOME OFFICE,2010-04-11,LOW,OFFICE SUPPLIES,PAPER,16643,REGULAR AIR,2010-04-15
4271,17,5961,1446,1148103,0.08,30,0.56,QUINCY JONES,YUKON,YUKON,HOME OFFICE,2010-06-18,LOW,TECHNOLOGY,OFFICE MACHINES,23396,DELIVERY TRUCK,2010-06-20
4275,3,5966,1446,19736,0.07,50,0.37,QUINCY JONES,YUKON,YUKON,HOME OFFICE,2012-08-14,MEDIUM,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,24608,REGULAR AIR,2012-08-15
4253,6,5940,1447,21585,0.09,30,0.04,QUINCY JONES,YUKON,YUKON,SMALL BUSINESS,2012-01-15,MEDIUM,OFFICE SUPPLIES,PAPER,16807,REGULAR AIR,2012-01-17
4253,6,5939,1447,15856,0.08,48,0.38,QUINCY JONES,YUKON,YUKON,SMALL BUSINESS,2012-01-15,MEDIUM,OFFICE SUPPLIES,PAPER,16807,REGULAR AIR,2012-01-16
4258,4,5945,1447,5085907,0.03,48,0.57,QUINCY JONES,YUKON,YUKON,SMALL BUSINESS,2010-08-10,HIGH,TECHNOLOGY,TELEPHONES AND COMMUNICATION,19104,REGULAR AIR,2010-08-12
4323,11,6028,1447,749708,0.02,30,0.76,QUINCY JONES,YUKON,YUKON,SMALL BUSINESS,2011-11-02,CRITICAL,FURNITURE,TABLES,56577,DELIVERY TRUCK,2011-11-03
4256,17,5943,1448,636294,0.01,7,0.36,QUINCY JONES,YUKON,YUKON,CORPORATE,2012-10-27,NOT SPECIFIED,TECHNOLOGY,OFFICE MACHINES,18918,REGULAR AIR,2012-10-28
4267,10,5956,1448,30447,0.04,43,0.06,QUINCY JONES,YUKON,YUKON,CORPORATE,2009-10-08,NOT SPECIFIED,FURNITURE,BOOKCASES,21541,DELIVERY TRUCK,2009-10-10
4277,3,5968,1448,21228,0.06,43,0.37,QUINCY JONES,YUKON,YUKON,CORPORATE,2009-05-22,CRITICAL,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,25509,REGULAR AIR,2009-05-24
4320,7,6025,1448,2228,0.09,20,0.38,QUINCY JONES,YUKON,YUKON,CORPORATE,2012-03-30,LOW,OFFICE SUPPLIES,RUBBER BANDS,55299,REGULAR AIR,2012-03-30
4257,2,5944,1449,73928,0,39,0.05,ROB WILLIAMS,YUKON,YUKON,HOME OFFICE,2009-06-28,LOW,OFFICE SUPPLIES,APPLIANCES,18919,REGULAR AIR,2009-07-03
4266,1,5955,1449,160919,0.03,9,0.55,ROB WILLIAMS,YUKON,YUKON,HOME OFFICE,2010-10-09,LOW,OFFICE SUPPLIES,STORAGE & ORGANIZATION,20868,REGULAR AIR,2010-10-16
4319,6,6024,1449,7322,0.06,11,0.37,ROB WILLIAMS,YUKON,YUKON,HOME OFFICE,2012-08-10,LOW,OFFICE SUPPLIES,PAPER,54630,REGULAR AIR,2012-08-14
4326,4,6031,1449,1171232,0.04,12,0.58,ROB WILLIAMS,YUKON,YUKON,HOME OFFICE,2010-07-23,LOW,TECHNOLOGY,TELEPHONES AND COMMUNICATION,57440,EXPRESS AIR,2010-07-30
4261,11,5949,1450,195992,0.07,16,0.63,BENJAMIN PATTERSON,YUKON,YUKON,CORPORATE,2009-11-24,CRITICAL,FURNITURE,TABLES,19943,DELIVERY TRUCK,2009-11-25
4270,4,5960,1450,3732775,0.07,7,0.56,BENJAMIN PATTERSON,YUKON,YUKON,CORPORATE,2010-07-03,CRITICAL,TECHNOLOGY,TELEPHONES AND COMMUNICATION,23361,REGULAR AIR,2010-07-03
4270,7,5959,1450,1032023,0.06,2,0.81,BENJAMIN PATTERSON,YUKON,YUKON,CORPORATE,2010-07-03,CRITICAL,OFFICE SUPPLIES,RUBBER BANDS,23361,REGULAR AIR,2010-07-04
4270,1,5959,1450,286166,0.04,36,0.81,BENJAMIN PATTERSON,YUKON,YUKON,CORPORATE,2010-07-03,CRITICAL,OFFICE SUPPLIES,STORAGE & ORGANIZATION,23361,REGULAR AIR,2010-07-04
4284,1,5978,1450,99067,0.08,9,0.82,BENJAMIN PATTERSON,YUKON,YUKON,CORPORATE,2012-08-26,HIGH,OFFICE SUPPLIES,STORAGE & ORGANIZATION,31460,REGULAR AIR,2012-08-28
4293,8,5990,1450,41639,0.06,18,0.43,BENJAMIN PATTERSON,YUKON,YUKON,CORPORATE,2011-11-18,NOT SPECIFIED,TECHNOLOGY,COMPUTER PERIPHERALS,36640,EXPRESS AIR,2011-11-20
4263,6,5952,1451,52425,0,16,0.04,ANNA CHUNG,YUKON,YUKON,HOME OFFICE,2012-09-02,CRITICAL,OFFICE SUPPLIES,PAPER,20066,REGULAR AIR,2012-09-04
4263,9,5951,1451,4079,0.02,3,0.35,ANNA CHUNG,YUKON,YUKON,HOME OFFICE,2012-09-02,CRITICAL,OFFICE SUPPLIES,ENVELOPES,20066,REGULAR AIR,2012-09-03
4318,1,6023,1451,43331,0.05,18,0.78,ANNA CHUNG,YUKON,YUKON,HOME OFFICE,2009-03-18,CRITICAL,OFFICE SUPPLIES,STORAGE & ORGANIZATION,53920,DELIVERY TRUCK,2009-03-20
4330,4,6037,1451,312035,0.05,17,0.83,ANNA CHUNG,YUKON,YUKON,HOME OFFICE,2011-01-27,MEDIUM,TECHNOLOGY,TELEPHONES AND COMMUNICATION,59652,REGULAR AIR,2011-01-29
4289,5,5983,1452,15024,0.08,15,0.57,RICARDO BLOCK,YUKON,YUKON,CORPORATE,2009-02-05,MEDIUM,FURNITURE,OFFICE FURNISHINGS,35200,REGULAR AIR,2009-02-07
4273,10,5964,1452,1036436,0.01,44,0.62,RICARDO BLOCK,YUKON,YUKON,CORPORATE,2009-03-18,MEDIUM,FURNITURE,BOOKCASES,23751,DELIVERY TRUCK,2009-03-19
4285,4,5979,1453,15068375,0.07,13,0.59,ASHLEY JARBOE,YUKON,YUKON,SMALL BUSINESS,2011-06-25,HIGH,TECHNOLOGY,TELEPHONES AND COMMUNICATION,31939,REGULAR AIR,2011-06-27
4286,5,5980,1453,18583,0.03,13,0.49,ASHLEY JARBOE,YUKON,YUKON,SMALL BUSINESS,2010-12-19,LOW,FURNITURE,OFFICE FURNISHINGS,33826,REGULAR AIR,2010-12-23
4298,11,5999,1453,284464,0.03,17,0.55,ASHLEY JARBOE,YUKON,YUKON,SMALL BUSINESS,2012-08-12,LOW,FURNITURE,TABLES,39490,DELIVERY TRUCK,2012-08-16
4298,13,5998,1453,45603,0.02,38,0.06,ASHLEY JARBOE,YUKON,YUKON,SMALL BUSINESS,2012-08-12,LOW,OFFICE SUPPLIES,PENS & ART SUPPLIES,39490,REGULAR AIR,2012-08-12
4316,17,6021,1453,569922,0.09,46,0.38,ASHLEY JARBOE,YUKON,YUKON,SMALL BUSINESS,2010-07-04,HIGH,TECHNOLOGY,OFFICE MACHINES,52743,REGULAR AIR,2010-07-04
4287,4,5981,1454,40971445,0.01,26,0.56,CRAIG YEDWAB,YUKON,YUKON,CORPORATE,2011-09-09,NOT SPECIFIED,TECHNOLOGY,TELEPHONES AND COMMUNICATION,34151,REGULAR AIR,2011-09-10
4310,17,6014,1455,48772,0.06,4,0.36,CINDY STEWART,YUKON,YUKON,CONSUMER,2009-10-12,LOW,TECHNOLOGY,OFFICE MACHINES,50786,DELIVERY TRUCK,2009-10-19
4325,5,6030,1455,45559,0.02,11,0.67,CINDY STEWART,YUKON,YUKON,CONSUMER,2010-11-29,MEDIUM,FURNITURE,OFFICE FURNISHINGS,56769,REGULAR AIR,2010-12-01
4314,6,6019,1456,24052,0.05,37,0.37,TRUDY BELL,YUKON,YUKON,CONSUMER,2009-02-12,MEDIUM,OFFICE SUPPLIES,PAPER,52227,REGULAR AIR,2009-02-15
4324,6,6029,1456,127945,0.01,25,0.37,TRUDY BELL,YUKON,YUKON,CONSUMER,2011-02-06,LOW,OFFICE SUPPLIES,PAPER,56711,REGULAR AIR,2011-02-11
4327,4,6032,1456,7233075,0.01,39,0.57,TRUDY BELL,YUKON,YUKON,CONSUMER,2010-04-07,LOW,TECHNOLOGY,TELEPHONES AND COMMUNICATION,57889,REGULAR AIR,2010-04-11
4606,8,6405,1457,129829,0.06,41,0.42,BRAD THOMAS,YUKON,YUKON,HOME OFFICE,2011-09-24,LOW,TECHNOLOGY,COMPUTER PERIPHERALS,31233,REGULAR AIR,2011-09-28
4606,13,6405,1457,59032,0.06,35,0.56,BRAD THOMAS,YUKON,YUKON,HOME OFFICE,2011-09-24,LOW,OFFICE SUPPLIES,PENS & ART SUPPLIES,31233,REGULAR AIR,2011-09-28
4606,6,6406,1457,1934,0.06,3,0.38,BRAD THOMAS,YUKON,YUKON,HOME OFFICE,2011-09-24,LOW,OFFICE SUPPLIES,PAPER,31233,REGULAR AIR,2011-09-26
4585,11,6379,1457,612693,0.01,41,0.71,BRAD THOMAS,YUKON,YUKON,HOME OFFICE,2010-09-20,LOW,FURNITURE,TABLES,27745,DELIVERY TRUCK,2010-09-24
4593,4,6388,1457,1721641,0.04,17,0.56,BRAD THOMAS,YUKON,YUKON,HOME OFFICE,2011-10-03,CRITICAL,TECHNOLOGY,TELEPHONES AND COMMUNICATION,28737,REGULAR AIR,2011-10-05
4593,16,6388,1457,41337,0.04,50,0.55,BRAD THOMAS,YUKON,YUKON,HOME OFFICE,2011-10-03,CRITICAL,OFFICE SUPPLIES,"SCISSORS, RULERS AND TRIMMERS",28737,REGULAR AIR,2011-10-05
4600,13,6397,1457,4521,0.02,22,0.56,BRAD THOMAS,YUKON,YUKON,HOME OFFICE,2012-12-27,MEDIUM,OFFICE SUPPLIES,PENS & ART SUPPLIES,29505,EXPRESS AIR,2012-12-28
4605,4,6404,1457,4357117,0.07,44,0.58,BRAD THOMAS,YUKON,YUKON,HOME OFFICE,2010-07-07,CRITICAL,TECHNOLOGY,TELEPHONES AND COMMUNICATION,30887,REGULAR AIR,2010-07-07
4606,11,6407,1457,424593,0,19,0.79,BRAD THOMAS,YUKON,YUKON,HOME OFFICE,2011-09-24,LOW,FURNITURE,TABLES,31233,REGULAR AIR,2011-10-03
4433,8,6178,1457,10218,0.09,5,0.68,BRAD THOMAS,YUKON,YUKON,HOME OFFICE,2010-07-04,LOW,TECHNOLOGY,COMPUTER PERIPHERALS,11682,REGULAR AIR,2010-07-11
4482,8,6241,1457,51287,0,31,0.42,BRAD THOMAS,YUKON,YUKON,HOME OFFICE,2010-10-08,NOT SPECIFIED,TECHNOLOGY,COMPUTER PERIPHERALS,17568,REGULAR AIR,2010-10-09
4487,3,6247,1457,8045,0.09,21,0.35,BRAD THOMAS,YUKON,YUKON,HOME OFFICE,2012-05-21,CRITICAL,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,17701,REGULAR AIR,2012-05-22
4514,17,6284,1457,12419,0.03,7,0.38,BRAD THOMAS,YUKON,YUKON,HOME OFFICE,2009-04-10,HIGH,TECHNOLOGY,OFFICE MACHINES,20519,REGULAR AIR,2009-04-11
4531,3,6306,1457,119434,0.04,33,0.35,BRAD THOMAS,YUKON,YUKON,HOME OFFICE,2009-05-27,CRITICAL,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,22402,REGULAR AIR,2009-05-28
4531,4,6306,1457,51833,0.01,1,0.83,BRAD THOMAS,YUKON,YUKON,HOME OFFICE,2009-05-27,CRITICAL,TECHNOLOGY,TELEPHONES AND COMMUNICATION,22402,REGULAR AIR,2009-05-28
4332,13,6039,1457,131574,0.03,34,0.41,BRAD THOMAS,YUKON,YUKON,HOME OFFICE,2010-12-27,MEDIUM,OFFICE SUPPLIES,PENS & ART SUPPLIES,195,REGULAR AIR,2010-12-29
4364,3,6083,1457,7942,0.01,8,0.35,BRAD THOMAS,YUKON,YUKON,HOME OFFICE,2009-07-05,LOW,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,3649,REGULAR AIR,2009-07-10
4364,12,6084,1457,756,0.06,26,0.36,BRAD THOMAS,YUKON,YUKON,HOME OFFICE,2009-07-05,LOW,OFFICE SUPPLIES,LABELS,3649,REGULAR AIR,2009-07-14
4333,6,6040,1458,26785,0.04,44,0.36,BART FOLK,YUKON,YUKON,CORPORATE,2009-06-17,NOT SPECIFIED,OFFICE SUPPLIES,PAPER,224,REGULAR AIR,2009-06-18
4333,5,6040,1458,18486,0.09,25,0.56,BART FOLK,YUKON,YUKON,CORPORATE,2009-06-17,NOT SPECIFIED,FURNITURE,OFFICE FURNISHINGS,224,REGULAR AIR,2009-06-18
4333,1,6040,1458,5285,0.04,33,0.58,BART FOLK,YUKON,YUKON,CORPORATE,2009-06-17,NOT SPECIFIED,OFFICE SUPPLIES,STORAGE & ORGANIZATION,224,REGULAR AIR,2009-06-18
1876,13,6076,1459,3386,0.05,12,0.56,PAUL LUCAS,YUKON,YUKON,CORPORATE,2010-02-11,HIGH,OFFICE SUPPLIES,PENS & ART SUPPLIES,3078,REGULAR AIR,2010-02-12
4334,3,6041,1459,13677,0.09,25,0.37,PAUL LUCAS,YUKON,YUKON,CORPORATE,2009-05-16,HIGH,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,263,REGULAR AIR,2009-05-17
4335,13,6042,1460,4694,0.02,21,0.38,DEAN PERCER,YUKON,YUKON,HOME OFFICE,2010-12-30,LOW,OFFICE SUPPLIES,PENS & ART SUPPLIES,353,REGULAR AIR,2011-04-01
2200,6,6176,1461,29857,0.07,45,0.39,ROBERT BARROSO,YUKON,YUKON,SMALL BUSINESS,2010-10-30,HIGH,OFFICE SUPPLIES,PAPER,11236,REGULAR AIR,2010-10-30
2200,13,6176,1461,4432,0.01,15,0.44,ROBERT BARROSO,YUKON,YUKON,SMALL BUSINESS,2010-10-30,HIGH,OFFICE SUPPLIES,PENS & ART SUPPLIES,11236,REGULAR AIR,2010-10-30
4336,17,6043,1461,1526078,0.07,39,0.38,ROBERT BARROSO,YUKON,YUKON,SMALL BUSINESS,2009-02-05,MEDIUM,TECHNOLOGY,OFFICE MACHINES,417,DELIVERY TRUCK,2009-02-06
4336,1,6044,1461,54041,0.01,3,0.55,ROBERT BARROSO,YUKON,YUKON,SMALL BUSINESS,2009-02-05,MEDIUM,OFFICE SUPPLIES,STORAGE & ORGANIZATION,417,REGULAR AIR,2009-02-07
4391,5,6121,1461,5314,0.04,7,0.37,ROBERT BARROSO,YUKON,YUKON,SMALL BUSINESS,2010-09-26,LOW,FURNITURE,OFFICE FURNISHINGS,6753,REGULAR AIR,2010-09-28
4337,4,6045,1462,11624005,0.09,22,0.59,BRAD THOMAS,YUKON,YUKON,CORPORATE,2011-08-20,MEDIUM,TECHNOLOGY,TELEPHONES AND COMMUNICATION,448,REGULAR AIR,2011-08-22
4602,5,6401,1462,6479,0.03,2,0.54,BRAD THOMAS,YUKON,YUKON,CORPORATE,2009-05-08,NOT SPECIFIED,FURNITURE,OFFICE FURNISHINGS,30759,REGULAR AIR,2009-05-10
4338,5,6046,1463,10494,0.06,17,0.06,DAVID KENDRICK,YUKON,YUKON,HOME OFFICE,2011-11-14,LOW,FURNITURE,OFFICE FURNISHINGS,871,REGULAR AIR,2011-11-14
4372,7,6094,1463,1101939,0.02,2,0.08,DAVID KENDRICK,YUKON,YUKON,HOME OFFICE,2012-04-07,HIGH,OFFICE SUPPLIES,RUBBER BANDS,4738,REGULAR AIR,2012-04-08
4405,5,6141,1463,155655,0.04,15,0.61,DAVID KENDRICK,YUKON,YUKON,HOME OFFICE,2010-11-20,LOW,FURNITURE,OFFICE FURNISHINGS,8582,REGULAR AIR,2010-11-20
4599,11,6396,1463,6449056,0.01,20,0.71,DAVID KENDRICK,YUKON,YUKON,HOME OFFICE,2009-04-10,MEDIUM,FURNITURE,TABLES,29284,DELIVERY TRUCK,2009-04-12
4339,8,6047,1464,22766,0.04,21,0.64,LUKE FOSTER,YUKON,YUKON,CORPORATE,2012-10-01,HIGH,TECHNOLOGY,COMPUTER PERIPHERALS,929,REGULAR AIR,2012-10-04
4339,16,6048,1464,8433,0.04,39,0.55,LUKE FOSTER,YUKON,YUKON,CORPORATE,2012-10-01,HIGH,OFFICE SUPPLIES,"SCISSORS, RULERS AND TRIMMERS",929,REGULAR AIR,2012-10-03
4375,11,6097,1464,1724809,0.08,44,0.71,LUKE FOSTER,YUKON,YUKON,CORPORATE,2009-08-05,MEDIUM,FURNITURE,TABLES,4870,DELIVERY TRUCK,2009-08-06
4609,1,6411,1464,285476,0.06,27,0.78,LUKE FOSTER,YUKON,YUKON,CORPORATE,2010-06-05,CRITICAL,OFFICE SUPPLIES,STORAGE & ORGANIZATION,31590,REGULAR AIR,2010-06-07
4609,8,6410,1464,4349,0.06,5,0.52,LUKE FOSTER,YUKON,YUKON,CORPORATE,2010-06-05,CRITICAL,TECHNOLOGY,COMPUTER PERIPHERALS,31590,REGULAR AIR,2010-06-06
4340,11,6051,1465,1127818,0.01,48,0.68,MAUREEN GASTINEAU,YUKON,YUKON,CONSUMER,2012-06-20,MEDIUM,FURNITURE,TABLES,967,DELIVERY TRUCK,2012-06-23
4340,13,6050,1465,16349,0.01,42,0.59,MAUREEN GASTINEAU,YUKON,YUKON,CONSUMER,2012-06-20,MEDIUM,OFFICE SUPPLIES,PENS & ART SUPPLIES,967,REGULAR AIR,2012-06-21
4340,17,6049,1465,9056,0.03,6,0.39,MAUREEN GASTINEAU,YUKON,YUKON,CONSUMER,2012-06-20,MEDIUM,TECHNOLOGY,OFFICE MACHINES,967,REGULAR AIR,2012-06-22
4355,6,6072,1465,6288,0.09,3,0.37,MAUREEN GASTINEAU,YUKON,YUKON,CONSUMER,2010-03-02,MEDIUM,OFFICE SUPPLIES,PAPER,2914,REGULAR AIR,2010-03-03
4394,1,6125,1465,817707,0.08,46,0.55,MAUREEN GASTINEAU,YUKON,YUKON,CONSUMER,2012-01-19,HIGH,OFFICE SUPPLIES,STORAGE & ORGANIZATION,6886,REGULAR AIR,2012-01-20
4401,15,6134,1465,349171,0.04,35,0.57,MAUREEN GASTINEAU,YUKON,YUKON,CONSUMER,2010-03-04,MEDIUM,FURNITURE,CHAIRS & CHAIRMATS,8101,DELIVERY TRUCK,2010-03-06
4401,13,6135,1465,48516,0.01,15,0.56,MAUREEN GASTINEAU,YUKON,YUKON,CONSUMER,2010-03-04,MEDIUM,OFFICE SUPPLIES,PENS & ART SUPPLIES,8101,REGULAR AIR,2010-03-06
4590,9,6385,1465,321297,0.03,37,0.38,MAUREEN GASTINEAU,YUKON,YUKON,CONSUMER,2012-06-29,NOT SPECIFIED,OFFICE SUPPLIES,ENVELOPES,28387,REGULAR AIR,2012-06-30
4590,6,6385,1465,29295,0.06,13,0.39,MAUREEN GASTINEAU,YUKON,YUKON,CONSUMER,2012-06-29,NOT SPECIFIED,OFFICE SUPPLIES,PAPER,28387,REGULAR AIR,2012-06-30
4477,2,6236,1466,12674,0.08,15,0.58,ED JACOBS,YUKON,YUKON,SMALL BUSINESS,2010-12-12,HIGH,OFFICE SUPPLIES,APPLIANCES,16992,REGULAR AIR,2010-12-13
4496,3,6260,1466,22943,0.03,31,0.38,ED JACOBS,YUKON,YUKON,SMALL BUSINESS,2009-09-15,HIGH,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,18855,REGULAR AIR,2009-09-18
4608,15,6409,1466,102588,0.08,10,0.61,ED JACOBS,YUKON,YUKON,SMALL BUSINESS,2011-06-26,LOW,FURNITURE,CHAIRS & CHAIRMATS,31524,DELIVERY TRUCK,2011-06-28
1790,4,6052,1466,67179325,0.09,47,0.59,ED JACOBS,YUKON,YUKON,SMALL BUSINESS,2009-12-20,HIGH,TECHNOLOGY,TELEPHONES AND COMMUNICATION,1411,REGULAR AIR,2009-12-22
